original_filename,augmented_filename,augmentation_type,parameters
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(118.41)}"
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_noise.jpg,noise,{'sigma': 9}
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_original.jpg,original,{}
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_blur.jpg,blur,{'kernel_size': 21}
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_dark.jpg,dark,"{'alpha': 0.71, 'beta': -13}"
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_bright.jpg,bright,"{'alpha': 1.22, 'beta': 71}"
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(120.34)}"
0000340_00500_d_0000164.jpg,0000340_00500_d_0000164_noise.jpg,noise,{'sigma': 8}
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_original.jpg,original,{}
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_blur.jpg,blur,{'kernel_size': 17}
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_dark.jpg,dark,"{'alpha': 0.82, 'beta': -6}"
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_bright.jpg,bright,"{'alpha': 1.28, 'beta': 38}"
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(117.66)}"
0000340_01000_d_0000165.jpg,0000340_01000_d_0000165_noise.jpg,noise,{'sigma': 11}
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_original.jpg,original,{}
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_blur.jpg,blur,{'kernel_size': 11}
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_dark.jpg,dark,"{'alpha': 0.85, 'beta': -16}"
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_bright.jpg,bright,"{'alpha': 1.45, 'beta': 23}"
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(120.38)}"
0000340_01500_d_0000166.jpg,0000340_01500_d_0000166_noise.jpg,noise,{'sigma': 10}
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_original.jpg,original,{}
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_blur.jpg,blur,{'kernel_size': 9}
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_dark.jpg,dark,"{'alpha': 0.83, 'beta': -17}"
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_bright.jpg,bright,"{'alpha': 1.21, 'beta': 68}"
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(104.79)}"
0000340_02500_d_0000168.jpg,0000340_02500_d_0000168_noise.jpg,noise,{'sigma': 12}
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_original.jpg,original,{}
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_blur.jpg,blur,{'kernel_size': 11}
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_dark.jpg,dark,"{'alpha': 0.86, 'beta': -18}"
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_bright.jpg,bright,"{'alpha': 1.48, 'beta': 34}"
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(103.02)}"
0000340_03000_d_0000169.jpg,0000340_03000_d_0000169_noise.jpg,noise,{'sigma': 10}
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_original.jpg,original,{}
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_blur.jpg,blur,{'kernel_size': 7}
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_dark.jpg,dark,"{'alpha': 0.75, 'beta': -8}"
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_bright.jpg,bright,"{'alpha': 1.3, 'beta': 35}"
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_lowcontrast.jpg,lowcontrast,"{'alpha': 0.45, 'mean': np.float64(118.69)}"
0000340_03500_d_0000170.jpg,0000340_03500_d_0000170_noise.jpg,noise,{'sigma': 6}
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_original.jpg,original,{}
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_blur.jpg,blur,{'kernel_size': 17}
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_dark.jpg,dark,"{'alpha': 0.71, 'beta': -10}"
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_bright.jpg,bright,"{'alpha': 1.47, 'beta': 73}"
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_lowcontrast.jpg,lowcontrast,"{'alpha': 0.59, 'mean': np.float64(123.8)}"
0000340_03991_d_0000171.jpg,0000340_03991_d_0000171_noise.jpg,noise,{'sigma': 10}
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_original.jpg,original,{}
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_blur.jpg,blur,{'kernel_size': 11}
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_dark.jpg,dark,"{'alpha': 0.68, 'beta': -11}"
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_bright.jpg,bright,"{'alpha': 1.47, 'beta': 50}"
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_lowcontrast.jpg,lowcontrast,"{'alpha': 0.58, 'mean': np.float64(94.89)}"
0000350_00000_d_0000172.jpg,0000350_00000_d_0000172_noise.jpg,noise,{'sigma': 7}
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_original.jpg,original,{}
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_blur.jpg,blur,{'kernel_size': 21}
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_dark.jpg,dark,"{'alpha': 0.76, 'beta': -20}"
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_bright.jpg,bright,"{'alpha': 1.46, 'beta': 21}"
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_lowcontrast.jpg,lowcontrast,"{'alpha': 0.4, 'mean': np.float64(133.21)}"
0000350_00500_d_0000173.jpg,0000350_00500_d_0000173_noise.jpg,noise,{'sigma': 7}
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_original.jpg,original,{}
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_blur.jpg,blur,{'kernel_size': 19}
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_dark.jpg,dark,"{'alpha': 0.68, 'beta': -11}"
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_bright.jpg,bright,"{'alpha': 1.2, 'beta': 27}"
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_lowcontrast.jpg,lowcontrast,"{'alpha': 0.32, 'mean': np.float64(116.52)}"
0000350_01000_d_0000174.jpg,0000350_01000_d_0000174_noise.jpg,noise,{'sigma': 11}
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_original.jpg,original,{}
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_blur.jpg,blur,{'kernel_size': 21}
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_dark.jpg,dark,"{'alpha': 0.67, 'beta': -5}"
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_bright.jpg,bright,"{'alpha': 1.34, 'beta': 21}"
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(115.38)}"
0000350_01500_d_0000175.jpg,0000350_01500_d_0000175_noise.jpg,noise,{'sigma': 8}
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_original.jpg,original,{}
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_blur.jpg,blur,{'kernel_size': 11}
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_dark.jpg,dark,"{'alpha': 0.72, 'beta': -20}"
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_bright.jpg,bright,"{'alpha': 1.35, 'beta': 35}"
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_lowcontrast.jpg,lowcontrast,"{'alpha': 0.53, 'mean': np.float64(120.73)}"
0000350_02000_d_0000176.jpg,0000350_02000_d_0000176_noise.jpg,noise,{'sigma': 7}
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_original.jpg,original,{}
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_blur.jpg,blur,{'kernel_size': 9}
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_dark.jpg,dark,"{'alpha': 0.78, 'beta': -9}"
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_bright.jpg,bright,"{'alpha': 1.13, 'beta': 53}"
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_lowcontrast.jpg,lowcontrast,"{'alpha': 0.52, 'mean': np.float64(107.55)}"
0000350_02500_d_0000177.jpg,0000350_02500_d_0000177_noise.jpg,noise,{'sigma': 5}
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_original.jpg,original,{}
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_blur.jpg,blur,{'kernel_size': 19}
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_dark.jpg,dark,"{'alpha': 0.87, 'beta': -19}"
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_bright.jpg,bright,"{'alpha': 1.35, 'beta': 43}"
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_lowcontrast.jpg,lowcontrast,"{'alpha': 0.4, 'mean': np.float64(124.56)}"
0000350_03000_d_0000178.jpg,0000350_03000_d_0000178_noise.jpg,noise,{'sigma': 5}
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_original.jpg,original,{}
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_blur.jpg,blur,{'kernel_size': 17}
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_dark.jpg,dark,"{'alpha': 0.85, 'beta': -9}"
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_bright.jpg,bright,"{'alpha': 1.2, 'beta': 62}"
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(132.08)}"
0000350_03500_d_0000179.jpg,0000350_03500_d_0000179_noise.jpg,noise,{'sigma': 10}
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_original.jpg,original,{}
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_blur.jpg,blur,{'kernel_size': 11}
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_dark.jpg,dark,"{'alpha': 0.66, 'beta': -10}"
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_bright.jpg,bright,"{'alpha': 1.43, 'beta': 31}"
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(143.49)}"
0000350_04000_d_0000180.jpg,0000350_04000_d_0000180_noise.jpg,noise,{'sigma': 12}
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_original.jpg,original,{}
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_blur.jpg,blur,{'kernel_size': 21}
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_dark.jpg,dark,"{'alpha': 0.81, 'beta': -16}"
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_bright.jpg,bright,"{'alpha': 1.13, 'beta': 69}"
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_lowcontrast.jpg,lowcontrast,"{'alpha': 0.68, 'mean': np.float64(116.75)}"
0000350_04500_d_0000181.jpg,0000350_04500_d_0000181_noise.jpg,noise,{'sigma': 5}
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_original.jpg,original,{}
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_blur.jpg,blur,{'kernel_size': 15}
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_dark.jpg,dark,"{'alpha': 0.7, 'beta': -14}"
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_bright.jpg,bright,"{'alpha': 1.45, 'beta': 40}"
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_lowcontrast.jpg,lowcontrast,"{'alpha': 0.67, 'mean': np.float64(116.54)}"
0000350_05500_d_0000183.jpg,0000350_05500_d_0000183_noise.jpg,noise,{'sigma': 11}
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_original.jpg,original,{}
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_blur.jpg,blur,{'kernel_size': 21}
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_dark.jpg,dark,"{'alpha': 0.71, 'beta': -14}"
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_bright.jpg,bright,"{'alpha': 1.21, 'beta': 75}"
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(112.42)}"
0000350_06000_d_0000184.jpg,0000350_06000_d_0000184_noise.jpg,noise,{'sigma': 10}
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_original.jpg,original,{}
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_blur.jpg,blur,{'kernel_size': 15}
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_dark.jpg,dark,"{'alpha': 0.68, 'beta': -9}"
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_bright.jpg,bright,"{'alpha': 1.27, 'beta': 45}"
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(123.57)}"
0000350_06500_d_0000185.jpg,0000350_06500_d_0000185_noise.jpg,noise,{'sigma': 11}
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_original.jpg,original,{}
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_blur.jpg,blur,{'kernel_size': 17}
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_dark.jpg,dark,"{'alpha': 0.89, 'beta': -5}"
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_bright.jpg,bright,"{'alpha': 1.38, 'beta': 43}"
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_lowcontrast.jpg,lowcontrast,"{'alpha': 0.67, 'mean': np.float64(123.7)}"
0000350_07000_d_0000186.jpg,0000350_07000_d_0000186_noise.jpg,noise,{'sigma': 9}
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_original.jpg,original,{}
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_blur.jpg,blur,{'kernel_size': 9}
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_dark.jpg,dark,"{'alpha': 0.83, 'beta': -18}"
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_bright.jpg,bright,"{'alpha': 1.27, 'beta': 72}"
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(132.78)}"
0000350_07500_d_0000187.jpg,0000350_07500_d_0000187_noise.jpg,noise,{'sigma': 9}
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_original.jpg,original,{}
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_blur.jpg,blur,{'kernel_size': 17}
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_dark.jpg,dark,"{'alpha': 0.68, 'beta': -10}"
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_bright.jpg,bright,"{'alpha': 1.36, 'beta': 39}"
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(114.45)}"
0000354_00000_d_0000201.jpg,0000354_00000_d_0000201_noise.jpg,noise,{'sigma': 11}
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_original.jpg,original,{}
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_blur.jpg,blur,{'kernel_size': 11}
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_dark.jpg,dark,"{'alpha': 0.82, 'beta': -9}"
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_bright.jpg,bright,"{'alpha': 1.28, 'beta': 66}"
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_lowcontrast.jpg,lowcontrast,"{'alpha': 0.65, 'mean': np.float64(115.61)}"
0000354_00500_d_0000202.jpg,0000354_00500_d_0000202_noise.jpg,noise,{'sigma': 10}
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_original.jpg,original,{}
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_blur.jpg,blur,{'kernel_size': 19}
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_dark.jpg,dark,"{'alpha': 0.72, 'beta': -19}"
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_bright.jpg,bright,"{'alpha': 1.13, 'beta': 60}"
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_lowcontrast.jpg,lowcontrast,"{'alpha': 0.46, 'mean': np.float64(120.27)}"
0000354_01000_d_0000203.jpg,0000354_01000_d_0000203_noise.jpg,noise,{'sigma': 7}
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_original.jpg,original,{}
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_blur.jpg,blur,{'kernel_size': 7}
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_dark.jpg,dark,"{'alpha': 0.69, 'beta': -6}"
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_bright.jpg,bright,"{'alpha': 1.11, 'beta': 24}"
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(153.51)}"
0000362_00000_d_0000212.jpg,0000362_00000_d_0000212_noise.jpg,noise,{'sigma': 10}
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_original.jpg,original,{}
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_blur.jpg,blur,{'kernel_size': 17}
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_dark.jpg,dark,"{'alpha': 0.75, 'beta': -19}"
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_bright.jpg,bright,"{'alpha': 1.34, 'beta': 63}"
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(156.89)}"
0000362_00050_d_0000213.jpg,0000362_00050_d_0000213_noise.jpg,noise,{'sigma': 10}
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_original.jpg,original,{}
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_blur.jpg,blur,{'kernel_size': 17}
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_dark.jpg,dark,"{'alpha': 0.76, 'beta': -18}"
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_bright.jpg,bright,"{'alpha': 1.33, 'beta': 53}"
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_lowcontrast.jpg,lowcontrast,"{'alpha': 0.45, 'mean': np.float64(154.99)}"
0000362_01500_d_0000215.jpg,0000362_01500_d_0000215_noise.jpg,noise,{'sigma': 10}
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_original.jpg,original,{}
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_blur.jpg,blur,{'kernel_size': 15}
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_dark.jpg,dark,"{'alpha': 0.71, 'beta': -17}"
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_bright.jpg,bright,"{'alpha': 1.11, 'beta': 31}"
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(160.66)}"
0000362_02000_d_0000216.jpg,0000362_02000_d_0000216_noise.jpg,noise,{'sigma': 11}
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_original.jpg,original,{}
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_blur.jpg,blur,{'kernel_size': 9}
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_dark.jpg,dark,"{'alpha': 0.72, 'beta': -12}"
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_bright.jpg,bright,"{'alpha': 1.38, 'beta': 33}"
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_lowcontrast.jpg,lowcontrast,"{'alpha': 0.7, 'mean': np.float64(168.96)}"
0000362_02500_d_0000217.jpg,0000362_02500_d_0000217_noise.jpg,noise,{'sigma': 9}
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_original.jpg,original,{}
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_blur.jpg,blur,{'kernel_size': 21}
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_dark.jpg,dark,"{'alpha': 0.7, 'beta': -16}"
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_bright.jpg,bright,"{'alpha': 1.44, 'beta': 48}"
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(165.2)}"
0000362_03000_d_0000218.jpg,0000362_03000_d_0000218_noise.jpg,noise,{'sigma': 12}
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_original.jpg,original,{}
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_blur.jpg,blur,{'kernel_size': 9}
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_dark.jpg,dark,"{'alpha': 0.85, 'beta': -10}"
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_bright.jpg,bright,"{'alpha': 1.37, 'beta': 65}"
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_lowcontrast.jpg,lowcontrast,"{'alpha': 0.33, 'mean': np.float64(163.47)}"
0000362_03500_d_0000219.jpg,0000362_03500_d_0000219_noise.jpg,noise,{'sigma': 9}
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_original.jpg,original,{}
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_blur.jpg,blur,{'kernel_size': 15}
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_dark.jpg,dark,"{'alpha': 0.86, 'beta': -15}"
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_bright.jpg,bright,"{'alpha': 1.42, 'beta': 52}"
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(163.55)}"
0000362_04000_d_0000220.jpg,0000362_04000_d_0000220_noise.jpg,noise,{'sigma': 8}
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_original.jpg,original,{}
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_blur.jpg,blur,{'kernel_size': 11}
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_dark.jpg,dark,"{'alpha': 0.71, 'beta': -5}"
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_bright.jpg,bright,"{'alpha': 1.11, 'beta': 55}"
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_lowcontrast.jpg,lowcontrast,"{'alpha': 0.53, 'mean': np.float64(160.32)}"
0000362_04500_d_0000221.jpg,0000362_04500_d_0000221_noise.jpg,noise,{'sigma': 12}
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_original.jpg,original,{}
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_blur.jpg,blur,{'kernel_size': 11}
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_dark.jpg,dark,"{'alpha': 0.8, 'beta': -18}"
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_bright.jpg,bright,"{'alpha': 1.13, 'beta': 45}"
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_lowcontrast.jpg,lowcontrast,"{'alpha': 0.7, 'mean': np.float64(164.92)}"
0000362_04949_d_0000222.jpg,0000362_04949_d_0000222_noise.jpg,noise,{'sigma': 12}
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_original.jpg,original,{}
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_blur.jpg,blur,{'kernel_size': 19}
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_dark.jpg,dark,"{'alpha': 0.84, 'beta': -18}"
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_bright.jpg,bright,"{'alpha': 1.15, 'beta': 40}"
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(146.5)}"
0000367_00500_d_0000228.jpg,0000367_00500_d_0000228_noise.jpg,noise,{'sigma': 12}
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_original.jpg,original,{}
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_blur.jpg,blur,{'kernel_size': 21}
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_dark.jpg,dark,"{'alpha': 0.82, 'beta': -9}"
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_bright.jpg,bright,"{'alpha': 1.15, 'beta': 73}"
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(149.81)}"
0000367_01000_d_0000229.jpg,0000367_01000_d_0000229_noise.jpg,noise,{'sigma': 7}
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_original.jpg,original,{}
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_blur.jpg,blur,{'kernel_size': 11}
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_dark.jpg,dark,"{'alpha': 0.76, 'beta': -19}"
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_bright.jpg,bright,"{'alpha': 1.43, 'beta': 53}"
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(147.52)}"
0000367_01500_d_0000230.jpg,0000367_01500_d_0000230_noise.jpg,noise,{'sigma': 7}
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_original.jpg,original,{}
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_blur.jpg,blur,{'kernel_size': 11}
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_dark.jpg,dark,"{'alpha': 0.73, 'beta': -13}"
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_bright.jpg,bright,"{'alpha': 1.24, 'beta': 80}"
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_lowcontrast.jpg,lowcontrast,"{'alpha': 0.51, 'mean': np.float64(150.68)}"
0000367_02000_d_0000231.jpg,0000367_02000_d_0000231_noise.jpg,noise,{'sigma': 9}
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_original.jpg,original,{}
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_blur.jpg,blur,{'kernel_size': 9}
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_dark.jpg,dark,"{'alpha': 0.71, 'beta': -12}"
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_bright.jpg,bright,"{'alpha': 1.15, 'beta': 39}"
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(145.32)}"
0000367_02500_d_0000232.jpg,0000367_02500_d_0000232_noise.jpg,noise,{'sigma': 6}
0000367_03000_d_0000233.jpg,0000367_03000_d_0000233_original.jpg,original,{}
